"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 18 13:16:51 GMT 2024","Fri Oct 18 13:16:51 GMT 2024","737","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"failed","Fri Oct 18 13:17:25 GMT 2024","Fri Oct 18 13:17:26 GMT 2024","692","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"passed","Fri Oct 18 13:17:26 GMT 2024","Fri Oct 18 13:17:27 GMT 2024","699","chromium","Decimal_API/deleteProductSubVariant.spec.ts","","","","deleteProductSubVariant",""
"failed","Fri Oct 18 13:18:21 GMT 2024","Fri Oct 18 13:18:21 GMT 2024","708","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"passed","Fri Oct 18 13:17:28 GMT 2024","Fri Oct 18 13:17:29 GMT 2024","660","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"failed","Fri Oct 18 13:18:10 GMT 2024","Fri Oct 18 13:18:10 GMT 2024","709","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"passed","Fri Oct 18 13:18:26 GMT 2024","Fri Oct 18 13:18:27 GMT 2024","702","chromium","Decimal_API/updateFunctionRole.spec.ts","","","","updateFunctionRole",""
"failed","Fri Oct 18 13:17:47 GMT 2024","Fri Oct 18 13:17:48 GMT 2024","700","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"passed","Fri Oct 18 13:16:52 GMT 2024","Fri Oct 18 13:16:53 GMT 2024","732","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"passed","Fri Oct 18 13:17:09 GMT 2024","Fri Oct 18 13:17:09 GMT 2024","721","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
"failed","Fri Oct 18 13:19:00 GMT 2024","Fri Oct 18 13:19:01 GMT 2024","698","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Fri Oct 18 13:18:30 GMT 2024","Fri Oct 18 13:18:31 GMT 2024","697","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"passed","Fri Oct 18 13:16:53 GMT 2024","Fri Oct 18 13:16:53 GMT 2024","675","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Fri Oct 18 13:17:55 GMT 2024","Fri Oct 18 13:17:55 GMT 2024","705","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"passed","Fri Oct 18 13:17:01 GMT 2024","Fri Oct 18 13:17:02 GMT 2024","672","chromium","Decimal_API/createProductVariant.spec.ts","","","","createProductVariant",""
"passed","Fri Oct 18 13:17:28 GMT 2024","Fri Oct 18 13:17:28 GMT 2024","660","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"failed","Fri Oct 18 13:17:58 GMT 2024","Fri Oct 18 13:17:59 GMT 2024","699","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"passed","Fri Oct 18 13:17:02 GMT 2024","Fri Oct 18 13:17:03 GMT 2024","697","chromium","Decimal_API/createSystemRole.spec.ts","","","","createSystemRole",""
"failed","Fri Oct 18 13:17:07 GMT 2024","Fri Oct 18 13:17:08 GMT 2024","700","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"passed","Fri Oct 18 13:17:04 GMT 2024","Fri Oct 18 13:17:05 GMT 2024","695","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"failed","Fri Oct 18 13:17:51 GMT 2024","Fri Oct 18 13:17:52 GMT 2024","709","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"failed","Fri Oct 18 13:17:16 GMT 2024","Fri Oct 18 13:17:16 GMT 2024","715","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"failed","Fri Oct 18 13:18:13 GMT 2024","Fri Oct 18 13:18:14 GMT 2024","697","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"failed","Fri Oct 18 13:18:53 GMT 2024","Fri Oct 18 13:18:53 GMT 2024","701","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"passed","Fri Oct 18 13:18:39 GMT 2024","Fri Oct 18 13:18:39 GMT 2024","718","chromium","Decimal_API/updateProduct.spec.ts","","","","updateProduct",""
"passed","Fri Oct 18 13:16:43 GMT 2024","Fri Oct 18 13:16:44 GMT 2024","785","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"failed","Fri Oct 18 13:17:21 GMT 2024","Fri Oct 18 13:17:21 GMT 2024","703","chromium","Decimal_API/deleteLovGroup.spec.ts","","","","deleteLovGroup",""
"passed","Fri Oct 18 13:18:27 GMT 2024","Fri Oct 18 13:18:28 GMT 2024","682","chromium","Decimal_API/updateLocation.spec.ts","","","","updateLocation",""
"failed","Fri Oct 18 13:18:37 GMT 2024","Fri Oct 18 13:18:38 GMT 2024","699","chromium","Decimal_API/updateLovValue.spec.ts","","","","updateLovValue",""
"passed","Fri Oct 18 13:17:04 GMT 2024","Fri Oct 18 13:17:04 GMT 2024","673","chromium","Decimal_API/createUser.spec.ts","","","","createUser",""
"failed","Fri Oct 18 13:16:47 GMT 2024","Fri Oct 18 13:16:47 GMT 2024","782","chromium","Decimal_API/createFunction.spec.ts","","","","createFunction",""
"failed","Fri Oct 18 13:17:44 GMT 2024","Fri Oct 18 13:17:44 GMT 2024","712","chromium","Decimal_API/getLocation.spec.ts","","","","getLocation",""
"failed","Fri Oct 18 13:18:34 GMT 2024","Fri Oct 18 13:18:34 GMT 2024","706","chromium","Decimal_API/updateLovGroup.spec.ts","","","","updateLovGroup",""
"passed","Fri Oct 18 13:17:17 GMT 2024","Fri Oct 18 13:17:17 GMT 2024","715","chromium","Decimal_API/deleteLocation.spec.ts","","","","deleteLocation",""
"passed","Fri Oct 18 13:17:01 GMT 2024","Fri Oct 18 13:17:01 GMT 2024","738","chromium","Decimal_API/createProductSubVariant.spec.ts","","","","createProductSubVariant",""
"failed","Fri Oct 18 13:18:42 GMT 2024","Fri Oct 18 13:18:42 GMT 2024","727","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Fri Oct 18 13:18:02 GMT 2024","Fri Oct 18 13:18:03 GMT 2024","702","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Fri Oct 18 13:16:59 GMT 2024","Fri Oct 18 13:17:00 GMT 2024","822","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
"failed","Fri Oct 18 13:18:56 GMT 2024","Fri Oct 18 13:18:57 GMT 2024","710","chromium","Decimal_API/updateUserRoleMpaaing.spec.ts","","","","updateUserRoleMapping",""
"passed","Fri Oct 18 13:17:22 GMT 2024","Fri Oct 18 13:17:23 GMT 2024","704","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"failed","Fri Oct 18 13:18:45 GMT 2024","Fri Oct 18 13:18:46 GMT 2024","701","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"failed","Fri Oct 18 13:17:12 GMT 2024","Fri Oct 18 13:17:13 GMT 2024","781","chromium","Decimal_API/deleteFunction.spec.ts","","","","deleteFunction",""
"failed","Fri Oct 18 13:18:17 GMT 2024","Fri Oct 18 13:18:18 GMT 2024","808","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"passed","Fri Oct 18 13:18:22 GMT 2024","Fri Oct 18 13:18:23 GMT 2024","793","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"passed","Fri Oct 18 13:17:27 GMT 2024","Fri Oct 18 13:17:28 GMT 2024","725","chromium","Decimal_API/deleteProductVariant.spec.ts","","","","deleteProductVariant",""
