"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 30 13:19:03 GMT 2024","Mon Sep 30 13:19:04 GMT 2024","692","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"failed","Mon Sep 30 13:18:52 GMT 2024","Mon Sep 30 13:18:53 GMT 2024","703","chromium","Decimal_API/getFunction.spec.ts","","","","getFunction",""
"failed","Mon Sep 30 13:20:10 GMT 2024","Mon Sep 30 13:20:10 GMT 2024","690","chromium","Decimal_API/updateUser.spec.ts","","","","updateUser",""
"failed","Mon Sep 30 13:19:07 GMT 2024","Mon Sep 30 13:19:08 GMT 2024","707","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"passed","Mon Sep 30 13:17:59 GMT 2024","Mon Sep 30 13:17:59 GMT 2024","742","chromium","Decimal_API/creaatetEmployee.spec.ts","","","","createEmployee",""
"passed","Mon Sep 30 13:18:37 GMT 2024","Mon Sep 30 13:18:38 GMT 2024","706","chromium","Decimal_API/deleteLovValue.spec.ts","","","","deleteLovValue",""
"passed","Mon Sep 30 13:18:17 GMT 2024","Mon Sep 30 13:18:18 GMT 2024","657","chromium","Decimal_API/createProductVariant.spec.ts","","","","createProductVariant",""
"passed","Mon Sep 30 13:18:45 GMT 2024","Mon Sep 30 13:18:46 GMT 2024","649","chromium","Decimal_API/deleteWorkflow.spec.ts","","","","deleteWorkflow",""
"failed","Mon Sep 30 13:20:02 GMT 2024","Mon Sep 30 13:20:03 GMT 2024","701","chromium","Decimal_API/updateProductVariant.spec.ts","","","","updateProductVariant",""
"failed","Mon Sep 30 13:19:30 GMT 2024","Mon Sep 30 13:19:30 GMT 2024","699","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"failed","Mon Sep 30 13:19:26 GMT 2024","Mon Sep 30 13:19:27 GMT 2024","695","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"failed","Mon Sep 30 13:19:15 GMT 2024","Mon Sep 30 13:19:15 GMT 2024","696","chromium","Decimal_API/getProduct.spec.ts","","","","getProduct",""
"failed","Mon Sep 30 13:18:23 GMT 2024","Mon Sep 30 13:18:24 GMT 2024","716","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"failed","Mon Sep 30 13:19:58 GMT 2024","Mon Sep 30 13:19:59 GMT 2024","697","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Mon Sep 30 13:19:22 GMT 2024","Mon Sep 30 13:19:23 GMT 2024","709","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
"passed","Mon Sep 30 13:18:42 GMT 2024","Mon Sep 30 13:18:43 GMT 2024","692","chromium","Decimal_API/deleteProductSubVariant.spec.ts","","","","deleteProductSubVariant",""
"failed","Mon Sep 30 13:18:41 GMT 2024","Mon Sep 30 13:18:41 GMT 2024","713","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"passed","Mon Sep 30 13:18:20 GMT 2024","Mon Sep 30 13:18:20 GMT 2024","667","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"passed","Mon Sep 30 13:18:44 GMT 2024","Mon Sep 30 13:18:45 GMT 2024","651","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"passed","Mon Sep 30 13:18:08 GMT 2024","Mon Sep 30 13:18:09 GMT 2024","727","chromium","Decimal_API/createLov.spec.ts","","","","createLov",""
"failed","Mon Sep 30 13:19:47 GMT 2024","Mon Sep 30 13:19:47 GMT 2024","698","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"failed","Mon Sep 30 13:18:56 GMT 2024","Mon Sep 30 13:18:57 GMT 2024","699","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
"passed","Mon Sep 30 13:18:43 GMT 2024","Mon Sep 30 13:18:44 GMT 2024","663","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"failed","Mon Sep 30 13:18:06 GMT 2024","Mon Sep 30 13:18:07 GMT 2024","760","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"failed","Mon Sep 30 13:19:37 GMT 2024","Mon Sep 30 13:19:38 GMT 2024","705","chromium","Decimal_API/getWorkflow.spec.ts","","","","getWorkflow",""
"passed","Mon Sep 30 13:19:38 GMT 2024","Mon Sep 30 13:19:39 GMT 2024","701","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"failed","Mon Sep 30 13:20:17 GMT 2024","Mon Sep 30 13:20:18 GMT 2024","690","chromium","Decimal_API/updateWorkflow.spec.ts","","","","updateWorkflow",""
"failed","Mon Sep 30 13:19:11 GMT 2024","Mon Sep 30 13:19:12 GMT 2024","704","chromium","Decimal_API/getLovValue.spec.ts","","","","getLovValue",""
"failed","Mon Sep 30 13:18:15 GMT 2024","Mon Sep 30 13:18:16 GMT 2024","695","chromium","Decimal_API/createProduct.spec.ts","","","","createProduct",""
