"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 09 13:19:08 GMT 2024","Wed Oct 09 13:19:08 GMT 2024","800","chromium","Decimal_API/updateSystemRole.spec.ts","","","","updateSystemRole",""
"failed","Wed Oct 09 13:18:18 GMT 2024","Wed Oct 09 13:18:19 GMT 2024","809","chromium","Decimal_API/getProductSubVariant.spec.ts","","","","getProductSubVariant",""
"failed","Wed Oct 09 13:17:54 GMT 2024","Wed Oct 09 13:17:55 GMT 2024","804","chromium","Decimal_API/getFunctionRole.spec.ts","","","","getFunctionRole",""
"passed","Wed Oct 09 13:17:41 GMT 2024","Wed Oct 09 13:17:42 GMT 2024","767","chromium","Decimal_API/deleteSystemRole.spec.ts","","","","deleteSystemRole",""
"failed","Wed Oct 09 13:17:28 GMT 2024","Wed Oct 09 13:17:29 GMT 2024","794","chromium","Decimal_API/deleteFunctionRole.spec.ts","","","","deleteFunctionRole",""
"failed","Wed Oct 09 13:18:33 GMT 2024","Wed Oct 09 13:18:34 GMT 2024","798","chromium","Decimal_API/getUserRoleMpaaing.spec.ts","","","","getUserRoleMapping",""
"passed","Wed Oct 09 13:17:42 GMT 2024","Wed Oct 09 13:17:42 GMT 2024","760","chromium","Decimal_API/deleteUser.spec.ts","","","","deleteUser",""
"failed","Wed Oct 09 13:18:26 GMT 2024","Wed Oct 09 13:18:26 GMT 2024","803","chromium","Decimal_API/getSystemRole.spec.ts","","","","getSystemRole",""
"failed","Wed Oct 09 13:18:06 GMT 2024","Wed Oct 09 13:18:07 GMT 2024","819","chromium","Decimal_API/getLovGroup.spec.ts","","","","getLovGroup",""
"failed","Wed Oct 09 13:18:02 GMT 2024","Wed Oct 09 13:18:03 GMT 2024","806","chromium","Decimal_API/getLov.spec.ts","","","","getLov",""
"failed","Wed Oct 09 13:17:19 GMT 2024","Wed Oct 09 13:17:20 GMT 2024","809","chromium","Decimal_API/createWorkflow.spec.ts","","","","createWorkflow",""
"failed","Wed Oct 09 13:17:01 GMT 2024","Wed Oct 09 13:17:02 GMT 2024","896","chromium","Decimal_API/createFunctionRole.spec.ts","","","","createFunctionRole",""
"failed","Wed Oct 09 13:18:22 GMT 2024","Wed Oct 09 13:18:22 GMT 2024","805","chromium","Decimal_API/getProductVariant.spec.ts","","","","getProductVariant",""
"failed","Wed Oct 09 13:18:29 GMT 2024","Wed Oct 09 13:18:30 GMT 2024","809","chromium","Decimal_API/getUser.spec.ts","","","","getUser",""
"passed","Wed Oct 09 13:17:16 GMT 2024","Wed Oct 09 13:17:17 GMT 2024","763","chromium","Decimal_API/createUserRoleMpaaing.spec.ts","","","","createUserRoleMapping",""
"failed","Wed Oct 09 13:18:47 GMT 2024","Wed Oct 09 13:18:48 GMT 2024","805","chromium","Decimal_API/updateLov.spec.ts","","","","updateLov",""
"failed","Wed Oct 09 13:19:00 GMT 2024","Wed Oct 09 13:19:01 GMT 2024","792","chromium","Decimal_API/updateProductSubVariant.spec.ts","","","","updateProductSubVariant",""
"failed","Wed Oct 09 13:17:07 GMT 2024","Wed Oct 09 13:17:08 GMT 2024","798","chromium","Decimal_API/createLovGroup.spec.ts","","","","createLovGroup",""
"passed","Wed Oct 09 13:18:39 GMT 2024","Wed Oct 09 13:18:39 GMT 2024","807","chromium","Decimal_API/updateEmployee.spec.ts","","","","updateEmployee",""
"failed","Wed Oct 09 13:17:38 GMT 2024","Wed Oct 09 13:17:39 GMT 2024","794","chromium","Decimal_API/deleteProduct.spec.ts","","","","deleteProduct",""
"passed","Wed Oct 09 13:17:03 GMT 2024","Wed Oct 09 13:17:03 GMT 2024","810","chromium","Decimal_API/createLocation.spec.ts","","","","createLocation",""
"passed","Wed Oct 09 13:17:42 GMT 2024","Wed Oct 09 13:17:43 GMT 2024","767","chromium","Decimal_API/deleteUserRoleMpaaing.spec.ts","","","","deleteUserRoleMapping",""
"passed","Wed Oct 09 13:17:21 GMT 2024","Wed Oct 09 13:17:21 GMT 2024","816","chromium","Decimal_API/deleteEmployee.spec.ts","","","","deleteEmployee",""
